"job_id","job_title","salary_year_avg","job_posted_date","company_name","skills"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","opencv"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","electron"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","selenium"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","cordova"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","tidyr"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","qt"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","dlib"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","mlr"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","huggingface"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","capacitor"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","mlpack"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","chainer"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","shogun"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","gtx"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","angular"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","phoenix"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","vue"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","django"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","vue.js"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","express"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","flask"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","fastapi"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","ruby"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","node.js"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","angular.js"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","react.js"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","jquery"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","asp.net"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","asp.net core"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","drupal"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","svelte"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","ruby on rails"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","node"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","symfony"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","laravel"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","next.js"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","play framework"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","ember.js"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","blazor"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","fastify"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","gatsby"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","nuxt.js"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","asp.netcore"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","rubyon rails"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","asp.netcore"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","deno"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","unix"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","linux"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","windows"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","ubuntu"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","centos"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","redhat"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","wsl"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","suse"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","macos"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","arch"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","debian"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","kali"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","fedora"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","excel"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","tableau"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","power bi"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","dax"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","looker"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","sas"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","qlik"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","word"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","sap"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","spreadsheet"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","microstrategy"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","sheets"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","splunk"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","ssis"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","sharepoint"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","powerpoint"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","ssrs"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","outlook"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","spss"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","cognos"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","alteryx"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","ms access"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","powerbi"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","visio"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","powerbi"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","datarobot"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","nuix"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","esquisse"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","msaccess"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","git"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","jenkins"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","terraform"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","kubernetes"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","docker"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","flow"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","github"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","yarn"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","bitbucket"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","atlassian"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","gitlab"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","chef"
887067,"Data Analyst Senior F/H","111202.0","2023-01-14","EPSA","puppet"
